x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name
2333.1167,1527.5636,2541.093,1711.1818,2,0.7950553,,car
1826.4712,1306.0596,1926.4984,1391.6569,2,0.7779473,,car
2187.9963,1292.2775,2290.3289,1378.5026,2,0.7313981,,car
1444.2097,1303.6761,1562.6155,1382.3342,2,0.70642745,,car
2574.862,1198.7311,2944.1492,1518.6724,7,0.6474172,,truck
2572.8882,1199.6052,2945.26,1517.268,5,0.3981915,,bus
542.833,1129.9468,731.2238,1276.9501,5,0.35432196,,bus
2398.2788,1145.4902,2596.1091,1430.1746,7,0.33742797,,truck
2396.5854,1275.6091,2561.31,1434.2063,7,0.3190627,,truck
543.5786,1129.8232,730.5241,1280.5271,7,0.3097314,,truck
1817.9932,1310.7911,1926.6439,1398.1694,2,0.8578527,,car
2334.3965,1512.2369,2534.3396,1698.1545,2,0.81178325,,car
1702.7345,1254.8939,1791.3326,1339.7124,2,0.7930485,,car
1429.7666,1307.8978,1553.9817,1387.0667,2,0.77467364,,car
2185.264,1288.6597,2287.7102,1369.3092,2,0.75117177,,car
2580.448,1197.1565,2939.132,1511.1652,7,0.73178923,,truck
2394.594,1146.5311,2589.307,1424.7938,7,0.3979745,,truck
2393.139,1267.0309,2578.145,1432.5082,7,0.39189032,,truck
542.79126,1129.7563,731.1306,1276.7139,5,0.3596703,,bus
2391.2454,1276.3198,2549.5825,1431.3049,2,0.28257105,,car
540.9296,1127.1099,727.76874,1284.2623,7,0.2687295,,truck
1806.9585,1319.5111,1920.2587,1410.8287,2,0.82718563,,car
1416.7932,1313.9025,1545.5237,1393.5428,2,0.8167726,,car
2327.0767,1496.9341,2532.2075,1681.6509,2,0.7923862,,car
1696.625,1265.3867,1787.8002,1341.5194,2,0.7921685,,car
2185.187,1288.929,2282.2764,1368.0437,2,0.68840176,,car
2573.1484,1196.654,2930.2642,1506.6553,7,0.68389976,,truck
2391.8499,1150.4506,2586.4446,1426.6078,7,0.4600813,,truck
2568.0732,1195.2544,2929.4194,1504.3851,5,0.4205994,,bus
543.3032,1129.7971,730.8968,1276.2079,5,0.35686934,,bus
2396.485,1272.1611,2550.662,1427.0968,7,0.29511294,,truck
541.2657,1127.2097,727.43195,1283.9348,7,0.2577447,,truck
1249.3788,1085.1409,1409.503,1214.2236,5,0.25518548,,bus
1801.5502,1319.0146,1913.662,1411.7087,2,0.8553881,,car
1405.4487,1323.6007,1537.3359,1402.5078,2,0.85297656,,car
1686.9012,1274.2283,1783.0199,1348.3674,2,0.80400217,,car
2563.9314,1194.2047,2925.2842,1502.209,7,0.7180143,,truck
2320.838,1487.2087,2522.0415,1671.504,2,0.7005022,,car
2178.9365,1286.955,2276.606,1363.6718,2,0.62807286,,car
2385.9275,1242.3126,2581.7712,1418.329,7,0.43008634,,truck
2388.781,1270.3177,2545.471,1417.8854,7,0.3941327,,truck
2394.4314,1146.1283,2592.5735,1403.5215,7,0.3537396,,truck
543.14197,1129.688,730.9979,1276.3385,5,0.3482999,,bus
541.3425,1127.128,727.7616,1284.0784,7,0.27973586,,truck
1249.0199,1085.2626,1409.7284,1214.7178,5,0.25379798,,bus
1679.5197,1284.1787,1776.4312,1358.5459,2,0.7929212,,car
1395.4148,1322.0948,1532.4679,1412.7266,2,0.7857949,,car
1796.4677,1327.5608,1911.7666,1426.3795,2,0.75728667,,car
2309.442,1485.5636,2510.9941,1659.8207,2,0.73531234,,car
2179.1611,1283.9879,2279.0596,1364.0172,2,0.6842747,,car
2559.2717,1193.2665,2915.0083,1495.9395,7,0.5896502,,truck
2380.8306,1142.8972,2587.6855,1413.775,7,0.54263586,,truck
2556.7207,1192.2086,2915.1482,1494.9138,5,0.43831232,,bus
543.1547,1129.5714,731.19293,1276.4993,5,0.35693124,,bus
2378.5706,1139.7013,2590.2354,1415.9884,5,0.32939184,,bus
540.95294,1126.9274,728.02924,1284.357,7,0.27720597,,truck
1249.235,1085.6438,1409.7753,1214.5676,5,0.2524916,,bus
1670.7251,1287.4589,1771.3079,1365.7638,2,0.8433747,,car
1383.3685,1326.9078,1520.104,1413.8539,2,0.7813211,,car
2302.5923,1478.5024,2496.3604,1647.0851,2,0.6517144,,car
1796.3994,1341.2286,1911.0414,1435.5349,2,0.6494282,,car
2174.6824,1278.5077,2275.6804,1360.0101,2,0.57501495,,car
2563.4575,1194.2308,2907.5164,1492.7838,7,0.50066495,,truck
2560.8662,1191.1978,2907.6235,1492.5128,5,0.4987968,,bus
2386.6304,1142.8634,2581.0283,1321.7479,7,0.46449274,,truck
2380.2898,1140.1626,2586.841,1413.5006,7,0.44526568,,truck
543.5206,1129.4813,731.0602,1276.1902,5,0.35821244,,bus
2380.9065,1234.0598,2562.8591,1411.1693,7,0.32046542,,truck
541.81274,1127.0269,727.879,1284.1172,7,0.29057708,,truck
1658.5343,1290.0327,1768.228,1368.9998,2,0.80998296,,car
1368.2561,1335.1691,1504.1112,1417.455,2,0.790905,,car
2306.3894,1471.9607,2488.9338,1633.4575,2,0.70374215,,car
1791.8721,1344.2415,1909.4148,1441.659,2,0.6961381,,car
2178.4521,1279.6593,2275.273,1357.9211,2,0.59512293,,car
2550.9597,1195.7776,2899.7427,1496.0574,7,0.5031969,,truck
2549.4656,1191.6672,2899.7952,1494.8778,5,0.46236923,,bus
2376.1228,1261.2518,2522.5664,1409.553,7,0.39732778,,truck
543.5874,1129.3107,731.0905,1276.1517,5,0.37636167,,bus
541.92334,1126.8973,727.82446,1284.1483,7,0.29451722,,truck
2381.2917,1145.7938,2579.5427,1402.3561,7,0.28504595,,truck
1653.5509,1297.3771,1758.099,1381.4825,2,0.77897567,,car
1357.0382,1343.5543,1497.1302,1432.6835,2,0.7595603,,car
2297.1033,1463.2668,2489.1208,1623.9558,2,0.75945175,,car
1788.1036,1346.0917,1904.243,1449.8206,2,0.721759,,car
2548.421,1194.1329,2896.1765,1496.0176,7,0.71380156,,truck
2178.208,1276.3184,2273.3496,1354.0452,2,0.6688922,,car
2386.8303,1144.8728,2579.2317,1402.0448,7,0.39432144,,truck
543.71857,1129.3964,731.24475,1276.0935,5,0.38009936,,bus
2372.8147,1261.053,2516.1206,1402.6261,2,0.31245658,,car
542.1698,1126.9742,727.9937,1284.015,7,0.29541874,,truck
2373.4636,1262.4741,2517.8657,1405.2997,7,0.2903497,,truck
1249.424,1085.0952,1409.6235,1215.133,5,0.2549634,,bus
1780.8834,1360.0731,1892.2397,1462.0312,2,0.762201,,car
1341.758,1343.7255,1486.508,1439.8225,2,0.7523047,,car
1647.7615,1299.1351,1750.8678,1388.2888,2,0.7417648,,car
2300.0217,1458.4319,2479.846,1612.8352,2,0.7284931,,car
2177.871,1278.7377,2270.3115,1353.9677,2,0.6020311,,car
2546.7405,1193.3845,2891.806,1490.4589,7,0.5416913,,truck
2377.2546,1141.4076,2574.9214,1406.1266,7,0.40020365,,truck
543.7519,1129.4418,731.3211,1276.127,5,0.39926535,,bus
2370.134,1259.6497,2513.464,1403.0531,7,0.3460534,,truck
1249.4685,1085.2135,1409.217,1214.9839,5,0.2628892,,bus
1629.5416,1302.1877,1746.2025,1394.6937,2,0.8177586,,car
1773.0796,1372.5155,1898.3116,1479.756,2,0.76557046,,car
2292.1143,1455.4464,2476.1353,1603.9567,2,0.7652491,,car
1321.9685,1348.7115,1480.2496,1450.609,2,0.7275103,,car
2545.0286,1193.3676,2882.1987,1482.133,7,0.64704937,,truck
2171.6753,1269.3529,2268.6013,1351.4044,2,0.62442255,,car
543.5644,1129.3815,731.3553,1276.0565,5,0.41352305,,bus
2367.8586,1258.2275,2512.8972,1397.6781,7,0.2850153,,truck
1250.7114,1085.0149,1408.9563,1214.3917,5,0.280079,,bus
2376.5334,1140.609,2575.013,1354.7164,7,0.25975356,,truck
2368.134,1260.1113,2511.0706,1397.6965,2,0.25189918,,car
1617.7196,1310.1617,1742.4598,1401.973,2,0.8756645,,car
1310.8258,1360.0834,1468.2438,1460.7218,2,0.80652326,,car
2284.984,1444.8234,2464.5308,1593.9371,2,0.7689443,,car
2544.2493,1192.6018,2876.303,1479.6439,7,0.7227376,,truck
1755.5706,1382.7268,1885.2107,1489.7173,2,0.68996483,,car
2174.7095,1263.6464,2267.3096,1346.7418,2,0.6224261,,car
543.92285,1129.513,731.3463,1276.076,5,0.3912077,,bus
2364.9016,1256.0269,2510.7876,1393.5197,7,0.33946463,,truck
1250.0194,1085.1296,1409.0253,1214.3369,5,0.28512415,,bus
1604.895,1322.8693,1733.906,1407.3861,2,0.85021627,,car
2283.7075,1439.8729,2456.4348,1585.8827,2,0.82599366,,car
1754.3284,1390.0405,1884.7852,1501.0262,2,0.823139,,car
1299.11,1365.6196,1456.4806,1465.4608,2,0.7804797,,car
2168.4456,1266.1353,2270.102,1343.5988,2,0.68380183,,car
2541.7417,1190.8335,2872.9165,1472.4017,7,0.66602504,,truck
2358.2104,1244.5944,2502.7026,1391.2358,7,0.40537515,,truck
543.40546,1129.2861,731.1133,1275.7375,5,0.39736828,,bus
1251.3711,1085.0579,1408.8751,1213.994,5,0.2955451,,bus
2370.5671,1138.5234,2570.3284,1382.4664,7,0.2933678,,truck
2281.3633,1426.2722,2448.031,1576.1807,2,0.8277243,,car
1595.8517,1326.7632,1727.2482,1426.0931,2,0.811666,,car
1742.3782,1397.6675,1883.072,1516.9109,2,0.75374067,,car
1276.4734,1371.4121,1443.9984,1474.1511,2,0.73960775,,car
2170.3748,1266.9558,2267.2764,1339.4425,2,0.6649477,,car
2538.2097,1191.7053,2870.4875,1473.6171,7,0.62568396,,truck
2356.56,1243.658,2500.6638,1387.5452,7,0.40321743,,truck
543.99536,1129.4484,731.3661,1275.627,5,0.39569294,,bus
1250.6481,1085.2112,1408.7593,1213.8893,5,0.29806408,,bus
1733.068,1404.7921,1870.7941,1531.3817,2,0.83694637,,car
2277.212,1420.0839,2440.6064,1566.6885,2,0.8139806,,car
1582.5759,1333.6388,1716.1345,1426.5475,2,0.74097264,,car
1258.3705,1386.9493,1422.1748,1487.6482,2,0.6987023,,car
2172.2102,1250.9568,2263.9424,1336.619,2,0.6491633,,car
2536.5786,1191.6326,2862.4731,1474.1924,7,0.61651456,,truck
2358.7778,1247.3774,2499.796,1384.9486,7,0.43022075,,truck
543.85864,1129.619,731.3616,1276.0426,5,0.39208466,,bus
1250.2556,1085.4043,1408.4928,1213.9015,5,0.29333377,,bus
1239.7927,1390.2755,1414.5958,1500.7134,2,0.8502617,,car
2273.2075,1418.0839,2434.0195,1558.8971,2,0.8228413,,car
1580.6954,1341.8563,1707.2389,1440.8116,2,0.7366729,,car
1725.9592,1417.1584,1867.1035,1543.6444,2,0.73263925,,car
2173.6216,1264.797,2263.7827,1335.5321,2,0.66425323,,car
2534.4312,1187.8119,2855.2686,1474.0544,7,0.60632825,,truck
2354.1343,1245.1444,2497.755,1382.7844,7,0.40982497,,truck
543.8551,1129.4916,731.2936,1276.233,5,0.3837377,,bus
1249.6487,1084.8396,1408.414,1213.9403,5,0.30275917,,bus
542.21246,1126.7927,727.8395,1284.1202,7,0.30222198,,truck
1221.483,1396.673,1401.7273,1511.8097,2,0.83518165,,car
1564.6465,1346.3239,1700.0881,1453.3776,2,0.8127527,,car
2267.8948,1411.2052,2423.0364,1547.748,2,0.7889434,,car
1716.8141,1428.9155,1858.92,1563.193,2,0.68804866,,car
2175.6768,1269.0535,2261.5693,1333.4392,2,0.5995671,,car
2529.4167,1181.984,2846.4844,1466.7676,7,0.46700573,,truck
2348.1394,1243.1309,2484.3398,1378.9188,7,0.42937216,,truck
2529.3105,1185.2058,2847.6482,1465.5502,5,0.4251176,,bus
543.22125,1129.5983,731.19934,1275.7328,5,0.40600625,,bus
1249.2009,1085.2068,1408.885,1213.968,5,0.3041329,,bus
1200.6317,1406.4722,1382.7892,1524.6647,2,0.8770065,,car
1555.4015,1354.0587,1689.702,1462.5847,2,0.80933887,,car
2261.8652,1403.1006,2416.457,1542.4607,2,0.79610324,,car
1703.8726,1442.7527,1859.9612,1582.277,2,0.7417764,,car
2175.099,1264.027,2259.91,1333.8783,2,0.73442394,,car
2527.815,1180.1906,2845.902,1463.2555,7,0.59809154,,truck
2347.284,1243.1661,2479.9658,1366.0273,7,0.5286508,,truck
543.20245,1129.7682,731.4757,1276.4825,5,0.38450697,,bus
1250.2025,1085.0883,1407.9856,1213.2083,5,0.30914837,,bus
1177.7444,1411.6902,1368.4733,1538.3212,2,0.81620276,,car
2261.4207,1401.3308,2414.502,1534.3225,2,0.8041184,,car
2174.6191,1259.5232,2258.3577,1329.6832,2,0.7836588,,car
1542.0762,1365.1477,1676.7228,1482.832,2,0.77183795,,car
1692.5281,1454.2324,1850.9473,1600.7527,2,0.7527489,,car
2347.0942,1240.0598,2474.601,1367.0402,7,0.64366144,,truck
2524.2583,1180.9447,2838.8062,1452.9043,7,0.5405622,,truck
543.3894,1129.3872,731.252,1276.0327,5,0.38588807,,bus
1249.3254,1085.2157,1408.6719,1213.6444,5,0.30328366,,bus
2155.7449,1227.1,2256.9436,1331.1218,2,0.26641306,,car
2394.1855,1136.6343,2556.77,1348.722,7,0.254205,,truck
1152.4717,1424.6151,1354.6984,1554.4325,2,0.828037,,car
1682.2196,1467.6592,1837.8322,1621.9307,2,0.82494223,,car
2260.7698,1399.4957,2408.1704,1529.0205,2,0.8140503,,car
1521.2974,1369.5737,1665.201,1493.9463,2,0.79009616,,car
2166.1675,1236.6112,2255.5046,1326.2585,2,0.7235203,,car
2522.3555,1180.6333,2832.3647,1453.8922,7,0.55229074,,truck
2342.0825,1241.2465,2473.148,1360.8759,7,0.5434253,,truck
540.99536,1126.8439,726.2915,1280.2456,5,0.41604292,,bus
1249.7924,1085.1216,1408.9054,1213.0947,5,0.31471252,,bus
2151.0442,1219.2661,2249.2363,1323.3098,2,0.30115575,,car
1671.847,1480.0386,1835.5521,1639.4751,2,0.85900515,,car
2258.51,1397.3596,2404.8574,1521.9193,2,0.8351509,,car
1129.455,1437.0371,1335.8339,1565.434,2,0.81331486,,car
2161.3716,1233.2993,2255.3333,1322.7646,2,0.7447078,,car
1511.684,1378.6501,1662.3073,1504.89,2,0.74382067,,car
2519.211,1177.6641,2833.4126,1449.8712,7,0.6429708,,truck
2342.1482,1241.3907,2471.3936,1362.8472,7,0.5080683,,truck
541.2125,1126.8896,726.4647,1280.2006,5,0.42238718,,bus
1250.0308,1084.9468,1409.2325,1213.0836,5,0.29232454,,bus
1106.0033,1444.619,1315.766,1584.1091,2,0.8878942,,car
1656.7866,1495.7487,1836.616,1671.0062,2,0.8868716,,car
2252.396,1388.5931,2395.5464,1511.061,2,0.87377375,,car
1490.9601,1392.4915,1651.8721,1525.8682,2,0.79087555,,car
2519.2642,1175.7078,2827.3333,1443.1846,7,0.68558264,,truck
2170.5332,1236.1068,2254.7192,1322.1185,2,0.67097515,,car
2341.3447,1240.2065,2470.9958,1360.091,7,0.621459,,truck
541.45917,1126.7578,726.59204,1280.31,5,0.43018416,,bus
1249.8147,1084.989,1409.1498,1213.3026,5,0.32642907,,bus
1453.3422,1050.7589,1659.4325,1151.706,5,0.26452163,,bus
1082.0101,1456.339,1292.9207,1601.1805,2,0.858219,,car
2250.7625,1382.969,2391.2102,1502.6804,2,0.8421223,,car
1470.9554,1407.2047,1643.1984,1539.9573,2,0.8225624,,car
1643.3588,1518.9053,1825.2228,1689.8525,2,0.7950314,,car
2169.6196,1239.2191,2254.73,1321.6426,2,0.6603541,,car
2338.0105,1237.5454,2468.7327,1362.4581,7,0.63031495,,truck
2516.55,1174.0164,2812.0947,1443.7607,7,0.62715256,,truck
541.8448,1126.66,727.0206,1280.1702,5,0.43183103,,bus
2154.2734,1224.7126,2253.5317,1319.8257,2,0.33347797,,car
1249.9446,1085.1431,1408.274,1213.1342,5,0.32559866,,bus
1452.1011,1051.1382,1657.0789,1151.3767,5,0.26003265,,bus
1053.0648,1471.2554,1277.0186,1615.5505,2,0.8327595,,car
1459.4313,1419.8297,1626.9852,1555.0994,2,0.83214426,,car
2248.2693,1377.5885,2389.2078,1494.8661,2,0.78745294,,car
1621.0984,1536.4944,1803.2433,1719.7288,2,0.7655136,,car
2336.7473,1239.657,2469.0095,1357.9692,7,0.73171943,,truck
2171.7107,1235.8359,2254.9548,1320.743,2,0.7148168,,car
2517.0469,1174.4868,2807.7188,1440.5581,7,0.67672956,,truck
542.35974,1126.7806,726.673,1280.026,5,0.42702103,,bus
1250.102,1085.4031,1408.1909,1213.313,5,0.32570252,,bus
1446.6954,1050.3455,1661.0248,1151.5387,5,0.2997971,,bus
2154.5547,1221.5262,2247.6492,1312.9797,2,0.2716995,,car
1608.344,1548.2941,1801.5107,1749.5621,2,0.839204,,car
1020.85565,1481.4056,1261.6777,1639.3546,2,0.81899583,,car
2167.8054,1235.1016,2254.9028,1317.8353,2,0.77721435,,car
1418.1577,1432.8967,1619.9916,1578.4766,2,0.7674164,,car
2245.7336,1371.6501,2383.919,1490.0798,2,0.71553963,,car
2511.461,1176.4187,2801.3313,1439.7039,7,0.63434684,,truck
2330.581,1237.5652,2466.5317,1350.9353,7,0.6164037,,truck
2156.095,1227.9336,2246.9783,1311.466,2,0.4493683,,car
541.9792,1126.5447,726.7887,1278.7379,5,0.4224908,,bus
1248.5099,1084.8488,1409.6013,1214.0582,5,0.2760487,,bus
1445.666,1050.3204,1661.395,1150.7345,5,0.25721595,,bus
987.02893,1487.7284,1229.8405,1652.4288,2,0.8754275,,car
1580.0094,1570.128,1795.8065,1784.6079,2,0.8594813,,car
1401.3468,1444.5011,1595.9996,1595.2354,2,0.83256537,,car
2245.3333,1371.2424,2376.5889,1481.9718,2,0.7751424,,car
2164.3389,1229.7172,2252.8674,1316.6334,2,0.7139893,,car
2510.4133,1174.2031,2794.5754,1433.7039,5,0.7025117,,bus
2330.2617,1235.267,2461.893,1347.9926,7,0.67219585,,truck
2511.723,1172.4723,2796.342,1427.8148,7,0.48459494,,truck
542.4172,1126.5085,727.0428,1279.0625,5,0.46037284,,bus
1248.7225,1085.1024,1408.7435,1213.6809,5,0.35398597,,bus
1451.6884,1050.5334,1660.0521,1151.194,5,0.29969695,,bus
951.4658,1510.0127,1215.186,1676.6888,2,0.79336,,car
2242.1858,1368.598,2374.645,1479.7853,2,0.7906796,,car
1382.4236,1461.652,1576.6853,1617.43,2,0.7867715,,car
2505.1296,1174.1459,2788.9382,1424.3491,7,0.7721214,,truck
1560.4897,1589.7407,1782.9395,1819.6055,2,0.76002645,,car
2504.2632,1171.2903,2789.576,1426.0999,5,0.5785551,,bus
2328.3962,1233.9961,2454.5537,1344.7771,7,0.5737493,,truck
2164.3293,1223.0676,2251.6414,1312.9636,2,0.539216,,car
542.3599,1126.3048,727.09467,1278.5897,5,0.50004154,,bus
1248.5889,1085.2313,1408.4357,1213.7584,5,0.31028172,,bus
1449.0946,1050.7031,1660.116,1150.5645,5,0.25532296,,bus
2329.534,1228.4694,2451.9854,1345.0259,2,0.25305223,,car
917.46045,1526.7283,1184.5624,1700.6338,2,0.87369347,,car
1535.0204,1618.8475,1768.6146,1861.8834,2,0.84561163,,car
2243.7742,1357.2356,2367.8457,1474.5562,2,0.83082604,,car
1362.8138,1473.8756,1566.2155,1637.2401,2,0.7984775,,car
2505.2134,1170.0177,2785.8804,1420.4847,7,0.7472403,,truck
2325.4207,1230.5388,2452.8818,1342.4312,7,0.60903686,,truck
2169.1475,1222.1907,2250.3562,1312.5399,2,0.54365665,,car
2502.4988,1167.42,2787.0337,1424.6671,5,0.52485436,,bus
542.7261,1126.216,727.1946,1278.4934,5,0.4877861,,bus
1248.5024,1085.1696,1408.8805,1214.0948,5,0.33840966,,bus
1452.7299,1050.7556,1658.4562,1150.6104,5,0.26697302,,bus
877.48737,1535.454,1156.9872,1722.6764,2,0.8586773,,car
2237.6487,1355.4474,2367.1064,1469.1881,2,0.8424693,,car
1327.7644,1484.035,1548.9803,1669.2037,2,0.8205979,,car
1512.5055,1640.5316,1764.8025,1905.505,2,0.7937405,,car
2502.3342,1170.1201,2781.4983,1419.5416,7,0.7433682,,truck
2326.3345,1228.5637,2452.5007,1343.1028,7,0.58937436,,truck
2173.0344,1223.7902,2249.8787,1311.1199,2,0.5708156,,car
542.9953,1126.4009,727.1488,1278.374,5,0.49922454,,bus
2159.9333,1212.4264,2245.2395,1305.481,2,0.38796604,,car
2499.9404,1169.3053,2782.5564,1424.1061,5,0.37059358,,bus
1248.5072,1085.5142,1408.6678,1214.2794,5,0.31344953,,bus
2237.6038,1351.9238,2363.8723,1464.3195,2,0.8555643,,car
2502.4482,1172.6287,2779.0334,1422.4098,7,0.8301866,,truck
1295.3566,1509.5603,1532.3591,1697.5459,2,0.81442195,,car
1480.0905,1677.635,1741.1755,1948.5227,2,0.8095683,,car
838.7941,1556.677,1123.9913,1750.229,2,0.80448854,,car
2322.881,1228.9088,2443.5703,1342.2515,7,0.5583897,,truck
2160.6672,1217.3625,2246.7634,1304.6387,2,0.47854945,,car
542.10815,1126.6798,726.7222,1278.9386,5,0.4660225,,bus
2323.8354,1224.4036,2442.7192,1342.9039,2,0.40986678,,car
1248.3254,1085.3136,1408.7463,1214.2316,5,0.3441905,,bus
1454.0974,1050.5676,1660.1537,1151.6357,5,0.2633672,,bus
792.2946,1571.1537,1094.1361,1775.0955,2,0.85322803,,car
2235.3276,1349.7927,2361.5232,1458.999,2,0.84869254,,car
1269.9661,1534.5798,1512.8408,1726.3938,2,0.8412835,,car
1453.4181,1699.8508,1736.8306,2007.7786,2,0.78995174,,car
2501.8833,1170.9614,2775.8743,1421.471,7,0.7867069,,truck
2500.4375,1170.1614,2781.1838,1423.8098,5,0.50233567,,bus
2321.6934,1225.9519,2438.2869,1338.5087,2,0.48794955,,car
2322.3606,1227.489,2439.795,1339.0728,7,0.4605278,,truck
541.9321,1126.9333,726.635,1278.7996,5,0.44507092,,bus
2157.8455,1214.8058,2243.292,1301.7988,2,0.43583,,car
1248.8214,1085.2485,1408.6904,1214.2299,5,0.31672448,,bus
2233.788,1346.4965,2358.5876,1456.115,2,0.8551222,,car
743.9647,1593.4241,1063.7039,1805.8813,2,0.8255772,,car
1227.4504,1550.1776,1487.7133,1760.6119,2,0.81045663,,car
1416.0264,1736.2383,1729.793,2075.1929,2,0.7891545,,car
2497.1074,1170.3378,2767.5435,1419.652,7,0.7615262,,truck
2321.615,1227.815,2442.559,1337.794,7,0.5523411,,truck
542.5699,1126.4868,726.52423,1278.4537,5,0.475554,,bus
2157.9067,1217.1892,2242.2812,1300.4689,2,0.458364,,car
1248.7369,1085.3558,1408.4045,1214.3712,5,0.31929934,,bus
2322.6401,1222.8439,2442.8188,1338.3757,2,0.25777176,,car
2231.1543,1344.6885,2357.7131,1447.9347,2,0.85955244,,car
694.3808,1617.2612,1027.9268,1832.5442,2,0.84857583,,car
1189.5137,1574.896,1471.974,1794.0817,2,0.8396704,,car
1375.8667,1776.0264,1692.2128,2139.5525,2,0.8337157,,car
2498.237,1170.0958,2766.324,1413.9044,7,0.70685244,,truck
2498.2437,1170.8102,2770.1216,1416.3737,5,0.6023576,,bus
2318.4656,1225.2819,2435.8992,1332.9512,7,0.5496501,,truck
2159.4668,1220.9962,2243.7026,1300.523,2,0.5145396,,car
542.0963,1126.1733,726.32605,1278.0042,5,0.5131556,,bus
2319.3445,1222.6952,2437.928,1333.1432,2,0.42017344,,car
1249.4796,1085.3918,1408.2676,1214.3029,5,0.277944,,bus
630.2378,1637.0725,991.29913,1871.1208,2,0.84409684,,car
2229.6123,1341.0745,2351.2603,1440.2905,2,0.8164922,,car
1142.8533,1598.3844,1440.656,1832.1515,2,0.7956452,,car
1329.3088,1823.3193,1676.1395,2160.0,2,0.79401493,,car
2494.9375,1170.0884,2759.3909,1412.8042,5,0.70070064,,bus
2494.8325,1168.1918,2755.7205,1412.1842,7,0.6857768,,truck
2317.7483,1223.4783,2436.847,1331.7396,7,0.6526574,,truck
2319.2983,1221.4193,2436.0896,1331.4626,2,0.63790405,,car
2159.8323,1220.603,2243.8447,1298.6146,2,0.6156104,,car
541.8855,1126.4365,726.9471,1278.4587,5,0.44867155,,bus
1259.6255,1080.5034,1405.6283,1214.1774,5,0.2515215,,bus
2227.9402,1339.6569,2346.479,1435.8502,2,0.8221359,,car
574.77356,1658.4514,943.30225,1906.44,2,0.7610043,,car
1100.8448,1625.8004,1413.9984,1877.3877,2,0.7289624,,car
2316.959,1221.5204,2433.4924,1327.3374,7,0.65249646,,truck
2492.8064,1167.4509,2754.1934,1405.8619,5,0.6193666,,bus
2317.3367,1220.1769,2433.6094,1327.9092,2,0.59379995,,car
2490.0112,1165.2919,2752.0945,1407.094,7,0.562329,,truck
1303.024,1872.4102,1646.1366,2157.4578,2,0.53309363,,car
2158.2314,1217.5094,2242.6453,1297.4481,2,0.47499245,,car
541.981,1126.0155,725.33636,1278.0483,5,0.4685549,,bus
2226.316,1333.7925,2345.998,1434.6697,2,0.8302624,,car
508.04343,1676.4957,903.4056,1940.12,2,0.78960896,,car
1044.3962,1646.0131,1377.6079,1927.5417,2,0.70714164,,car
2314.0842,1217.2593,2432.0327,1321.9912,2,0.6701764,,car
2489.4255,1161.5343,2752.3337,1404.7145,5,0.5790058,,bus
2314.2273,1218.2909,2427.6392,1320.2257,7,0.51487404,,truck
1283.1732,1925.1075,1614.1917,2155.0454,2,0.47728986,,car
543.1582,1125.3848,725.0277,1277.3726,5,0.4657708,,bus
2488.9397,1157.8987,2750.7395,1407.0085,7,0.4212429,,truck
2162.2085,1221.3984,2243.4927,1294.5872,2,0.33753562,,car
2156.9014,1201.6089,2241.4119,1291.6393,2,0.29280975,,car
2222.4976,1333.0782,2345.5286,1432.3181,2,0.82896036,,car
425.9329,1712.1267,855.4331,1986.7703,2,0.790536,,car
981.9448,1678.3379,1336.4465,1982.6262,2,0.68612134,,car
2313.4873,1213.0841,2423.658,1318.632,2,0.6787445,,car
2485.933,1158.3813,2745.6492,1402.9198,7,0.5713062,,truck
2484.5586,1160.6488,2748.2607,1402.5011,5,0.5209064,,bus
2312.0767,1210.7861,2423.1294,1318.7261,7,0.49433607,,truck
542.9167,1125.2234,724.5813,1277.6174,5,0.45159295,,bus
2155.3616,1200.613,2240.6833,1289.3401,2,0.31599954,,car
1258.6188,1991.1584,1586.4358,2159.392,2,0.27663392,,car
2220.5378,1327.4337,2344.4292,1424.9526,2,0.7867592,,car
902.1495,1713.3043,1297.2156,2043.85,2,0.7067614,,car
352.94247,1733.1427,803.1999,2035.5634,2,0.69835204,,car
2481.4646,1163.8457,2741.5505,1398.2533,7,0.6659275,,truck
2311.61,1212.6831,2422.6248,1317.4106,7,0.6511128,,truck
2480.8877,1164.1326,2745.2327,1399.835,5,0.5805846,,bus
541.8183,1125.9844,724.7963,1279.5725,5,0.40086392,,bus
2154.0398,1199.595,2238.9902,1289.6194,2,0.26354995,,car
2312.42,1214.9766,2432.3767,1320.234,2,0.25998035,,car
2220.731,1328.8301,2332.993,1417.5121,2,0.75939476,,car
263.03162,1759.7303,749.2673,2091.7883,2,0.71660423,,car
2480.997,1161.0221,2737.6091,1399.8601,7,0.6510645,,truck
835.67816,1742.3036,1239.0818,2115.9746,2,0.6304754,,car
2306.0933,1209.6757,2420.987,1314.139,7,0.607725,,truck
2479.52,1161.1494,2741.6477,1401.1769,5,0.5127485,,bus
541.64764,1125.7849,724.9247,1279.4335,5,0.4263178,,bus
2153.5137,1199.142,2241.8225,1289.3251,2,0.3310551,,car
2216.9722,1319.9271,2331.0688,1416.4453,2,0.7919643,,car
2478.244,1157.3237,2734.3794,1399.7393,7,0.62241757,,truck
2307.2148,1207.5023,2421.8894,1313.2886,2,0.6055099,,car
739.4364,1756.273,1196.564,2158.6348,2,0.5976053,,car
142.86513,1797.2582,690.9009,2148.8462,2,0.5532813,,car
